tweet_id,tweet,sentiment
4249,Desperately need a charging station! Any spots out there for a dying iPhone? #SXSW,1
6939,RT @mention Will Google preview a major new social service called Google Circles today at #SXSW {link},1
5903,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #sxsw #sxswi - {link}",1
7082,Apple to open temporary store at #SXSW {link},1
8828,Free #SXSW music sampler on #itunes. Includes @mention Barton Hollow. (opens itunes) {link},2
3170,Good app for &quot;party people/party crasher&quot; ! RT @mention We have release Android App for Cluster -&gt; {link} #sxsw,2
4069,@mention launched there 1st iPad app at #SXSW! Get all the details + the first edition FREE,1
707,"Fret not, iPhone owners. Apple to open temporary store at #SXSW. {link} via @mention",1
9070,You know you've made it to #sxsw when you see a bunch of grown men hooting over getting the iPad 2,2
6815,RT @mention toptweets: RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the... {link},1
477,"Before It Even Begins, Apple Wins SXSW {link} #apple #ipad2 #SXSW #TC",2
2846,"Free coffee by company a, free drinks on company b, free food at company c. All money saved goes to Apple. Life at #SXSW. ;)",2
5463,RT @mention Apple set to open popup shop in core of #SXSW action {link} (iPad2 on the ground.),1
6014,"RT @mention Hey, you lucky dogs at #SXSW with iPads -- check out the Holler Gram app: {link}",2
5861,"RT @mention Google spokewoman Nadja Blagojevic e-mail about Google Circle: &quot;We are not announcing anything like this at #SXSW, this is an untrue rumor.&quot;",1
2234,Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw {link},1
6991,"RT @mention you know you are on the plane to #SXSW when u become Facebook friends with your seatmate. He added me on his iPad, I added him on my laptop",1
2419,#bjdproductions #Lightbox_Photos Wants To Be Your New #Android Camera App (#SXSW) {link} #tech,1
5099,RT @mention @mention @mention Austin street closures during SXSW in Google Map form: {link} #sxsw #austin,1
6622,RT @mention RT @mention We're co-hosting a cmty mngr meetup w/ @mention @mention @CMmeetup at Etsy Austin space on 6th. 6-8p. Google schwag. Come! #sxsw,1
1471,Confirmed.  Apple pop-up store on @mention 6th/Congress in Austin.  Line not too bad right now...#sxsw {link},1
5197,RT @mention &quot;There is no other explanation for Apple's continued survival than the existence of God&quot; #GuyKawasaki #sxsw,2
2995,Brown Paper is coming down on the windows of the #SXSW PopUp Apple Store.  {link},1
1515,Google 80's Party! #SXSW (@mention Maggie Mae's w/ 64 others) {link},1
7415,"Pop-up Apple Store for #SXSW. (@mention Apple Store, SXSW w/ 86 others) [pic]: {link}",1
7259,Anyone know any android devs at #sxsw? let me know - there's a startup in need of help.,1
4843,4G will do for connectivity what the iPhone did for smart phones - Joe Berry #SXSW #connectedcar,2
1774,Not even 10am here in Austin and my iPhone batt is at 54% - shit #SXSW #notevenstartedyet,0
3652,"View Is Like Foursquare Tips, But Visual And In Realtime #SXSW: The iPhone app will be available for people in S... {link}",1
7390,I hope Apple had enough foresight to overstock the Austin stores with iPad 2's tomorrow #SXSW,1
2134,I just shat a tear. RT @mention Good news for Austin-bound Apple fanboys: {link} #sxsw #ipad2,2
485,Thanks to everyone who came by today. Good luck on winning the iPad. Stop by tomorrow for more chances to win. #sxsw,1
6664,"RT @mention Snotty Dbag at #sxsw &quot;actually, its android. Droid is a brand name. There's a difference&quot; die.",1
6705,RT @mention SXSW Recap Day 4 It's Greaaat? Exploring Brand Mascots in the Digital Age - {link} #sxsw #HOTSHEET,1
2958,{link} @mention new mobile app. Your store circulars via Android Blackberry iOS Even Austin &amp; #SXSW {link},1
6470,RT @mention Really finding myself enjoying the ipad design principles. Well done. #tapworthy Very useful and clear points throughout. #sxsw,2
2197,#sxsw today = @mention &amp; his iphone game and @mention &amp; @mention More and more a celeb/brand destination. #marketing,1
7742,"On the first day of #SXSW, the #iPad2 launch stole a lot of the thunder. {link}",2
6621,"RT @mention RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",2
5858,RT @mention Google set to launch new social network #Circles today at #sxsw,2
6716,RT @mention Thank you to @mention for letting me test drive a car to the Apple store. Now lets hope that they can fix my phone!! #sxsw,1
4667,Apple Opening Pop-Up Store in Austin for SXSW Geekfest [Apple] {link} #Apple #BrianLam #iPad2 #SXSW,1
6868,RT @mention Want to win a free #iPad 2? Are you at or attending #SXSW? Details are here: {link},2
5142,RT @mention @mention No. 1 hack they found: people jumping over the corporate firewall (e.g. using Google Docs etc.) #sxsw,1
5675,RT @mention Digging John McRee's talk about designing for Boomers? Maybe you'll like this research: {link} #sxsw,1
4370,Forget samplers. Download the unofficial #SXSW torrent: {link},1
4968,"Mayer: Google will hire 6,000 people this year in response to audience question of &quot;Are you hiring?&quot; #SXSW ^JR",1
446,What time does the #apple store at #sxsw open? Pulling the #ipad2 trigger.,1
5455,"RT @mention Apple Pop Up Store for #SXSW, Why not Pop Up Genius Bars - Everywhere?",2
964,"iPhone in one hand, caramel macchiato in the other. Ouch-hiss-hot!  With apparently two pumps of lava. And so it begins... #sxsw #tmsxsw",2
8875,@mention We can offer an apple and some tinfoil. #sxsw?,1
1802,Google #h4ckers audience 95% male- devs are smart (&amp; easy when there's free alcohol) ;) #SXSW  @mention Speakeasy {link},1
8001,@mention several people/events/sessions on iPhone Apps #SXSW?,1
2974,"#sxsw: @mention We think we control our identities on Facebook, but as Google becomes an AI our profile will be built of what we do",3
554,So who is going to see @mention tonight?!?? {link} #SXSW,1
5985,"RT @mention Hello #sxsw ppl if U wnt 2 share mobile vid @mention the show download {link} share 2 mobile friends, tweet, etc #client",1
809,"Google to Launch Major New Social Network Called Circles, Possibly Today. {link} #SXSW",1
2146,Hungover At SXSW? Use Zaarly To Get Your Gatorade And Advil {link} #BillLee #HTML #iPhone #SXSW,1
5401,RT @mention Anyone at #sxsw want to make a quick hundred dollars? New #ipad2 from ad hoc apple store here gets hundred plus cost!,2
2887,I can't help but wonder if Apple sent extra iPad 2's to Austin-area stores?  #SXSW,1
899,"Brilliant move by Apple: before it even begins, Apple wins #SXSW {link}",2
1349,"Check out Your Mom Has an iPad: Designing for Boomers at SXSW.
{link} #SXSW",2
6009,RT @mention Hey foodies: if you're in Austin for SXSW download the new ARW iphone/android app and use it as a guide to dine while you're in town! #SXSW,2
1967,Marissa &amp; the Google crew recommend Amy's Ice Cream in Austin  #SxSW,1
1800,We're at 2nd and congress #SXSW #RewardsWagon with @mention bookbook iPad cases. Get here fast. :),2
1388,"Yesterday, I left the house without my phone. Then I forgot to charge iPad overnight. #mobilefail #sxsw",1
369,IPad 2 is better..they have had time to improve #sxsw,2
689,The #sxsw iPad app is pure gold. @mention,2
1085,"Mayer now showcasing 'Google Places with Hotpot', a restaurants-rating tool. Hello, mobile advertising/check-ins push. #sxsw",1
6759,RT @mention The new Whrrl app is now live in the iPhone app store AND Android marketplace. Get it while it's hot! (Just in time for #SXSW!),2
8731,Hanging out in the Hilton lobby in downtown Austin. Stop by and say hi and check out the Android controller for #Sonos. #SXSW,1
131,Does your #SmallBiz need reviews to play on Google Places...We got an App for that..{link}  #seo #sxsw,2
7170,Both Microsoft and Google are ripping us off too {link} :( @mention a Joomla! wannabe logo #sxsw {link},0
1770,#SXSW 2011: Novelty of iPad news apps fades fast among digital delegates {link},0
1930,My informal unscientific observation is that #Apple is by far the computer of choice at #SXSW. Hands down.  No contest.,2
1272,Attending TV + New Media = Formula for Success at #sxsw. Seeing a lot of iPad 2's around here.,2
6660,RT @mention Smart company. RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &amp;iPad 2 launch bit.ly/g03MZB,2
5489,RT @mention Are you attending the #SXSW and want to explore #Austin ? Check out @mention for Austin {link},1
6788,RT @mention This group next to me has 6 ppl @mention the table. Everyone is using thier phone/ipad instead of taking to each other. #SXSW,0
1258,Listening to the official #sxsw mixtape: {link},1
8510,hmm. @mention broke 'Google Circles' story this morning. @mention pointing us to the article now {link} #scinfluence #sxsw,1
8742,C5: Precautions {link} [codes valid: 4:00-7:59:59p 03/11/11] #infektd #sxsw #cvdc,1
1579,"[LOL] RT @mention Don't worry you guys, found an iPhone charger. WHAT'S THE DEAL WITH HIPSTERS AND BEARDS, RIGHT?!?! #sxsw",1
4886,"Really? So, no Google Me or Circles for now? RT @mention We're not launching any products at #SXSW but we're doing plenty else.",1
1254,It's easy to spot the iPad 2 here at #SXSW from a distance: the majority of them have white screen bezels.,1
4001,I feel like I'm in an apple commercial waiting in line to fly to #sxsw,1
8074,LOL!! Classic! RT @mention This Google/Bing Q&amp;A panel is like the world's most expensive SEO consultation. #SXSW,1
1021,Hey #sxsw presenters &amp; attendees! Here are tips on how to show presentations on the #iPad and #iPhone {link},1
7273,Anyone know the hours on the #sxsw Apple store? Kinda' hoping it's open 24 hours...,2
3268,#tech #Lightbox_Photos Wants To Be Your New #Android Camera App (#SXSW) {link} #technology,1
234,Shouts to all the ladies holding up their iPad 2's at free #sxsw shows to take photos while sipping free beer. /cc: @mention,2
4279,Google's Marissa Mayer: &quot;The mobile phone is a cursor that connects the physical and digital worlds.&quot; #sxsw,2
2295,Play Gun Bros on an xperia play at Google League event and parking lot of #teamandroid event on #xperiaplay Sunday #sxsw @mention,1
4268,Google's Marissa Mayer - she is awesome! #SXSW #MarissaGoogle  {link},2
7883,This makes missing #SXSW hurt more. ÛÏ@mention Apple Blog: Apple Opening Temporary iPad 2 Store to Handle SXSW Demand {link},2
2050,"At SXSW, Apple schools the marketing experts | #SXSW. {link}",1
5680,"RT @mention Do I really need to get vaccines before #sxsw? iPhone-onset prostate cancer, chortler's cough, mustachepox. Are these real things?",1
4978,Team Android at #SXSW ÛÒ full party details revealed! {link} #news #austin #teamandroid,1
6268,RT @mention Look everyone! Zomg @mention got an iPad 2 on the first day! #sxsw {link},2
7177,It just got real. Apple Store #SXSW {link},1
8289,Proof that the iPad 2 turns you into a douchebag #SXSW {link},0
7200,#bettercloud #SXSW presenter &amp; Austin native John Wiley happens to be chief engineer behind Google search,1
7279,Anyone know what time Apple popup store in Austin closes tonite? #SXSW #sxtxstate #iPad apple,1
691,"First up: iPad Design Headaches (2 Tablets, Call in the Morning). #SXSW #tapworthy",1
6717,RT @mention Thank you! :) RT @mention Just picked up @mention book: Killer Photoes with your IPhone! #SXSW #sxswchi  {link} #SXSWi,2
4548,does anyone know of a way to watch @mention announcement @mention #sxsw?,1
1803,The new #4sq3 looks like it is going to rock. Update for iPhone and Android should push tonight {link} #SXSW #KeepAustinWeird,2
4457,I've taken the SXSW iPhone and iPad apps for granted. Realizing just how amazing these apps are. Big applause to designers/devs. #SXSW,2
8057,"Every person I see with a ipad looks crazy ,looks like they have a 80's cell phone in their hand  #sxsw",0
6022,"RT @mention Hm? Do we need another 1? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",0
6288,"RT @mention March 11. Austin, TX. Will people line up at the #SXSW registration or at the Apple Store? ^_^",1
2217,Marissa Mayer-taking phone location data from a ski hill and laying the elapsed movement of skiiers onto Google maps. #sxsw,1
5523,"RT @mention At SXSW, Apple schools the marketing experts {link}  #SXSW",1
8528,Google Latitude to make a big push at #SXSW..will they breakthrough this year? {link},2
7659,Score a free imo tshirt outside the SXSW Apple store today at 2:15 PM &amp; check out imo's app for the iPad 2  {link} #sxsw #ipad2,2
8887,Wish you went to #sxsw? We got you covered! Day 1 Recap {link} from Coyne's @mention and @mention,1
36,The best!  RT @mention Ha! First in line for #ipad2 at #sxsw &quot;pop-up&quot; Apple store was an event planner #eventprofs #pcma #engage365,2
3052,Google presentations during the #SXSW trade show - busy trade show but nice to be on the other side this time! :)  {link},1
1761,#google 80's party @mention maggie's! Hair did makeup did and rockin out with @mention #sxsw,1
4564,People lined up around the block outside the temporary Apple Store set up downtown for #sxsw to buy iPads. #get_a_lyfe,1
1703,"#checkin #SXSW #crowley ~ #Google in the social space...don't know when, or what it's going to look like.",1
4177,#ipad2 delivery at the pop up @mention store @mention Quite possible! #sxsw #sxswi {link},2
6367,"RT @mention News: iPad goes enterprise, @mention says (first look at its new ÛÏViewÛ app) {link} tip @mention #sxsw",2
2013,The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,2
2933,;-) RT @mention @mention The geeks need somewhere downtown to line up to get the iPad 2. I'll be dropping by. #SXSW,2
2913,What happened to the Taxi Magic iPhone app? Now all I can do is call the cabs via it #sxsw,0
2755,Just spoke with google about how they are using semantic tech to make searching user reviews better #sxsw #cmswire #web30,2
6067,RT @mention I wish @mention &amp; @mention would make WhisperGram - HollerGram for iPhone size screen. #sxsw,1
6936,RT @mention Will Google Circles take on Facebook?  {link} #circles #sxsw,1
4334,"Wow. RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",2
2939,Lol RT @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; (via @mention,2
1946,I was finally forced to google #sxsw. Why can't people tweet with better #contextclues like on #jeopardy?,1
2192,Win this awesome iPad from QuiBids and custom @mention case if we catch you at #SXSW wearing an openbeta VIP badge!,2
1015,"The apple popup store was off the hook last night at #sxsw - singing, dancing, high fives on new iPad purchase",2
709,@mention  iPhone. Clearly. Positively. Happily. #SXSW,2
3304,&quot;Google to Launch Major New Social Network.&quot; really dont need another social network...{link} #sxsw,0
8928,@mention wow! You just came up in my Google results for PERMA!! #WS #sxsw,1
197,New Post: 3 iPhone Apps We'll Be Using at South By Southwest Interactive #SXSW #SXSWi {link},1
8724,"Helpful Austin relay user imparted useful recon info on the #SXSW Apple Store location. Thanks, Phil! {link}",1
7864,iPad users have slower and more leisurely usage than iPhone users. @mention #tapworthy #sxsw,2
1917,Today I waited in line to buy the iPad 2 from the #sxsw pop-up store. And then I roamed Austin for hours without getting mugged. #superlucky,1
6321,RT @mention Monthly value of user iOS $9.50. Android $7.20. Utility apps most valuable. #sxswEisner #sxsw,1
8970,This is my 5th year downloading the #sxsw Music Torrent {link} ALL FREE and LEGAL! Great Music.,1
2467,makes good sense RT @mention Apple set to open popup shop in core of SXSW action {link} via @mention #SXSW,2
8039,"@mention so... when is the Apple &quot;pop-up&quot; store opening? and since when is a 5,000 sq feet is considered a &quot;pop-up&quot;? #sxsw",1
2639,"SXSW
500 E Cesar Chavez St, Austin, Texas
{link} #sxsw",1
4075,"I just held the new iPad, I have envy, but my baby is still working so well at #sxsw.",2
8900,@mention Where is the temp #apple store at #sxsw?,1
6362,RT @mention New Post: @mention iPhone app makes it easy to connect on all social networks with people you meet  {link} #sxsw,2
2899,Pretty even split between Android and iPhone at #sxsw this year.,1
3767,Hey @mention cool iPhone cases! #zazzlesxsw #Sxsw #sxswi #fastcompanygrill  {link},2
5166,RT @mention &quot;Ain't It Cool&quot; came from Travolta's line in &quot;Broken Arrow.&quot; #sxsw  &lt;Here I thought it was the 2 Steve's on the first Apple!,1
8692,ipad pop up was the longest line for #sxswi &amp; Kanye's Vevo show @mention #sxsw should be the same {link} {link},1
6513,"RT @mention RT @mention Arriving in the US for #sxsw, will be looking for a MicroSIM for data in my iPhone // recommendations @mention",1
3068,Today's sessions (1 of 2) at #sxsw -- Print design as future: {link} | Your Mom/iPad: {link},1
5742,RT @mention Free &quot;Payments on the #Android Platform&quot; Webinar on March 30th - register today! {link} #sxsw ^MR,1
3514,I wonder how #google Places and Hotpot will impact the usage of things like #Yelp. #MarissaGoogle #sxsw,1
3669,"Just In Time For SXSW, Foursquare Ups The Game And Adds Recommendations {link} #FriendsOffer #iPhone #SXSW #TheGame",1
2703,Looks like pop up Apple store is opening...apple store employees emerging into the queue #sxsw,1
6670,RT @mention So many Google products. isn't it time to  transition them down the chain and into  features? But features of what product? #SXSW,3
5051,RT @mention .@mention Love it. @mention @mention #sxsw: &quot;apple comes up w/ cool technology no one's ever heard of because they don't go 2 conferences&quot; me 2!,2
3180,Grateful for my ACLU/google earplugs right about now #sxsw,2
5491,RT @mention are you going to check out the #Apple pop-up shop during #sxsw #sxswi? let us know! {link} #ipad2,1
2027,"Is there any way of deleting an app that won't stop loading on the iPhone? Draining my power, but no 'x' to cancel. Help me, #SXSW.",0
506,Hey #SXSW folks please keep us posted on Google #Circles. Hope you're all having a blast! {link},2
2165,Congratulation! RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw,2
975,#Apple to Open Pop-Up Shop at #SXSW [REPORT]: Apple is set to open a temporary store in theÛ_ {link},1
1775,Google's 1986 themed party at #sxsw  @mention Maggie Mae's {link},1
4459,"Never been to #sxsw, but this is the first year I don't want to go.  Jumped the shark rt @mention It's not a rumor: Apple is opening up a temp",1
637,Holy cow! I just got hooked by Paolo and Alex with a backup charger for my iPhone! facebook.com/powermat #powermatteam #sxsw #thanks,2
7439,Planzai app featuring the official British Music schedule now on android market! {link} #sxsw,2
6441,"RT @mention Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. {link} #cn",1
1495,i think i'm getting ready to order an iPad 2 with the $$ i would have had to spend to attend #SXSW,2
1470,÷¼ ????????? ÷_ {link} ã_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter  RT @mention,1
641,I knew if I plied @mention with beer and stogies last night I'd weasel my way into the Team Android party tonight. #success #SXSW.,2
175,Hey #sxsw #sxswi folks. If you want to learn about security come over to #bsidesaustin {link},1
6935,RT @mention Will Google Announce Its Own Facebook Clone? - Will #SXSW include an announcement of a product now code... {link},1
8797,"Websites visited: 73% Google, 66.7% Microsoft, 50.6% Facebook, 48% Yahoo, 31%, Wikimedia - @mention #diversity #sxsw",1
7757,@mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by (cont) {link},1
1509,Any iPAD2's left at the Apple store at #SXSW? Anyone know? :),1
2460,iPad 2 and Its Rivals: How They Stack Up {link} #bnet #biz #ipad2 #apple #sxsw #ipad #tablet #xoom #tech #laptop #pics #sale,1
7318,#apple pop up store making an appearance for #austin and #sxsw. {link},1
5804,RT @mention Google and Bing meet at #SXSW after their lovers tiff last month but it seems to have been disappointingly friendly {link},1
3943,I'll be live-tweeting the #SxSW panel &quot;Google's Marissa Mayer presents&quot; starting at 3:30. Follow along using the #SUxSW hashtag!,1
6681,RT @mention Spent the aftrnoon on a frozen lake photographing my brother Scott &amp; the @mention team. Catch them at #SXSW ths weeknd.  {link},1
8089,the longest line at #sxsw is at the apple pop up store. {link},1
4444,Ours is on order! (2 week wait) RT @mention Have decided I need an ipad. #usguys #sxsw,2
5313,"RT @mention #SXSW quote of the day on iPad interface design: &quot;...If not relatable, discoverable.&quot; #iPad #digital",1
6977,RT @mention Written in #GWT: the new Blogger interface being shown this week at #SXSW {link},1
4908,"In light of #SXSW &amp; #iPad2 launch, #Tech cannot forget #quake victims in #Japan. Do good tech: #Google #peoplefinder. {link}",1
2324,@mention Can we make you an iPhone case with TTYE on it just in time for #sxsw? We want to show our support!,1
3241,"Refreshing, liveley and informative talk on game design mechanics by @mention @mention #sxswi #sxsw",1
6746,RT @mention The iPad 2 Takes Over #SXSW [#VIDEO]: One of the biggest events the first day of SXSW 2011Û_ {link},2
9077,@mention your PR guy just convinced me to switch back to iPhone. Great #sxsw coverage. #princess,2
5188,"RT @mention &quot;multiple approaches to monetization&quot; re: iPhone game dev &quot;but ads would cheapen our product&quot; ok, good luck with that #sxsw",0
1562,"@mention @mention according to @mention Google has confirmed it is not launching at #SXSW, if at all.",1
5651,RT @mention D/L @mention come to the UJ* booth in ACC hall 2! Snap pics &amp; send em to us #FightThePaddle! {link} #SXSW,1
2083,"@mention Are you at #sxsw ?  || No, just watching from afar.  Couldn't help noticing buzz generated by  a shirt + arduino + android !",1
2433,"Also, iPad 2 ordered. Now I don't have to stand in line, wasting valuable fellowship time. #sxsw",2
8141,@mention Sweet 8-bit pic. Are you an artist? www.zaggle.org is having an #art contest for our #iPhone app Check it out We'll be at #SXSW,1
6137,"RT @mention Interesting RT @mention @mention to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",1
4821,Heading to &quot;your mom has an iPad: designing for boomers&quot;.  Hope it's fun.  #sxsw,2
8025,"Someone asks Leo about an iPad 2 at #SXSW, he says 'Email me, I'll send you one free'. O.o",2
195,Having my 2nd cocktail &quot;Texas Snowflake&quot;  ( @mention google it!!) at the #CNNGrill #SxSw,1
5676,RT @mention Digging John McRee's talk about designing for Boomers? Maybe you'll like this research: {link} #sxsw #yourmom #olderadults,1
8637,New Mike Tyson game coming to the iPhone - {link} #iPhone #SXSW #VideoGames #Tyson #art #cartoon,1
221,Just took a survey on iPhone while in Starbucks line. Got a free Starbucks gift card. Instant research. Instant gratification. #sxsw #gsdm,1
4064,Next and last panel for today: &quot;Google Doodles: Burning Man to Pac-Man and Beyond&quot; #SXSW #SXSWi #GoogleDoodles,1
1172,No longer the only one eating alone at a table for one with my iPhone and Facebook... It's the new normal #SxSW,1
3041,iPad 2 goes on sale at 3 pm at #sxsw - I'm looking at you @mention ;) (32 gig no color preference) :),2
8557,starting to make my google cal for #sxsw. really excited to see @mention  @mention @mention @mentions,1
805,"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #SXSW #ScreenFuture",2
4375,Do the Humpty hump!  Google ACLU Party like its 1986! #SXSW,3
1571,Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,2
8619,82% of future tablet buyers say they'll choose Apple's iPad See pop-up store at #SXSW {link},2
2195,"RT haha, awesomely rad iPad app by @mention {link} #hollergram #sxsw (via @mention @mention",2
2276,"Post-Facebook Deal, #Beluga Gets A Final #SXSW Tune-Up {link} #tc #facebook #iphone",1
8491,Just tweeting from my new iPad 2. #jealous #sxsw #wssxsw,2
2327,RT NicoRiccelli: Google to Launch Major New Social Network Called Circles. {link}  #sxsw // Google denies this.,1
1294,Took some video on iPad 2 on 6th street. The smart cover is rad. Filming on the huge display is nuts. Looks great on playback. #sxsw,2
1311,÷¼ Why are we so fascinated byÛ_ {link} ? #edchat #musedchat #sxsw #sxswi #classical #newTwitter ÷_,1
321,If you're at #SXSW : meet us at Fado. We will give you wristbands that magically lead to beer. Come say hi! {link},1
4479,Who's gonna get an iPad2 today or this weekend? #ipad2 I bet the lines at the Apple pop up store in Austin for #SXSW will be huge.,1
3879,How long is the line at the apple store? #SXSW,1
4131,About to learn all about design headaches for iPad #sxsw,0
4588,#random #news #tech exclusive shot of #SXSW popup Apple Store! {link} #TT #FF,2
3459,Have you heard about the #android app Bizzy? They've challenged TDG to Check Out #sxsw read more: {link},2
2735,Looks like this was a fun session at #SXSW: &quot;Mistakes Made Building Nextflix for iPhone&quot;: {link},2
6134,RT @mention Interesting Google Mobile Stats at #SXSW - 40% of all Google Maps users (~150MM) come from mobile {link},1
2541,@mention discussing salsa ingredients @mention - @mention Industry party #sxsw #welivehere #gsdm  {link},1
4285,Google's Matt Cuts drops a convoluted analogy about &quot;America's Funniest Home Videos&quot; to explain high-volumes Web-page automation. #sxsw,1
5927,RT @mention Google's art project would be a great virtual field trip for kids! Museums around the world! #edtech #sxsw,2
2149,"The line at the #sxsw Apple Popup Store was shorter than the line at the Starbucks across the street. So, I really had no choiceÛ_",1
3573,@mention I would love to chk out #ie9 at #sxsw but @mention has no handsets and the 1 thats upcoming will not seduce me away from @mention,1
997,Hey #sxsw people! Survival tip no 2. Great vegitarian/vegan right in the think of the action. Mr Natural! {link} #sxswsurvival,1
6997,"1st session, Designing iPad Interfaces {link} #SXSW #UXDes",1
2577,This schedule is heavier than my laptop. Where's my ipad already? #sxsw,2
1224,Listening to Google's Nadya Direkova on using game mechanics to create user engagement in social web apps. {link} #SXSW,1
1121,Catch our talk on Text-To-Speech for Android &amp; Chrome at The League of Extraordinary Hackers. {link} #SXSW,1
7912,At an 80's theem Google party and Spazmatic is kill'n the stage!! HOOOOOOOoOoOOOo!!!! #SXSW,2
4369,Doodle competition: invite kids to create own doodles. Winners are put on Google.com to celebrate their awesomeness!  #GoogleDoodle #sxsw,2
6126,"RT @mention In honor of Apple's #SXSW pop-up shop, here are some thoughts on how landlords &amp; leasing agents can utilize pop-up shops. {link}",2
2000,Building Android or iOS applications? We've got a tool that can do both - #SXSW Ballroom A at 11:00,1
5141,RT @mention @mention New iPad Apps For Speech Therapy And Communication Are Showcased At The #SXSW Conference {link} #augcomm #hcsm #mhealth,1
5618,"RT @mention Checkout the #TronLoungeSXSW to see Disney 2nd screen, FREE iPad app &amp; TronLegacy R3CONF1GUR3D Soundtrax #SXSW",1
814,Google to Launch Major New Social Network Called Circles.. {link} #sxsw v @mention @mention,2
8815,Took a few days off (unplugged) to visit family. Anyone have #sxsw highlights? My Google reader is bursting at the seams!,1
1595,"Nice. RT @mention Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}",2
5761,RT @mention GameSalad is the topic of a Dutch podcast! {link} #gssxsw #sxsw #sxsw2011 #SXSWNL,1
873,"Come find me at the @mention booth, I have 2 @mention #iPad cases left and we have 1 more @mention to win! #cbatsxsw #SXSW",1
3787,RT: @mention RT @mention Traveling to #sxsw with your ipad 1 is so 3/10/2011,1
8396,@mention thank u for ur tweet about japan and #SXSW ..trying to get a donation booth there but I'm over here with only an iPhone so plz help,1
4073,"iPad 2 Sold Out, 70% Went to New Buyers [REPORT] - {link} #sxsw #socialmedia #tech #ipad2 #media",1
331,"Last year at #SXSWi everbody was talking about the iPad, this year it's social media driven revolutions. This year is better. #sxsw",2
7554,wow! major win for you! ÛÏ@mention traded the Xoom I won at the JS party for the iPad 2 @mention won #sxsw #winwin #winning #tigerbloodÛ,2
5421,"RT @mention Apple fans. It looks like there will be a 3rd Apple store opening up in Austin for #SxSW if those are full, u can go2 1 of 4 in San Antonio.",2
3485,"#sxsw fashion essential #2:  iPad plus 2 mobile phones for chronicling witty tweets, unlocking Mayor badges, taking photos of Hootsuite owl",2
9082,#Apple guys screaming and running by line to open the shop #austin #sxsw #ipad2 #crazyco {link},1
6474,RT @mention REKS ( @mention ) Album In Stores and Online NOW!!! {link} {link} #SXSW,1
6627,RT @mention RT @mention Wonder how many iPads they'll sell there? RT @mention Opening a Pop Up Store at #SXSW {link},1
4162,The long line at the Ginger Man's bathroom just saved me $829. The #SXSW pop-up Apple store closed right at midnight (as I walked up).,1
7798,Google party. Photo booth fun. #SXSW {link},2
2649,Can Google get social in Texas?  {link} #SXSW #google,1
8055,Just saw someone take a picture with an iPad 2 for the first time. Looks as ridiculous as you'd expect. #sxsw #sightings,0
5457,RT @mention Apple Popup Store at #SXSW {link},1
7586,"Google Circles, #Google's major #SocialNetwork will premier at #SXSW today. #Tech #Geek #SocialMedia #GoogleCircles",1
4163,"141st in line for #ipad2 at #SXSW (@mention Apple Store, SXSW w/ 38 others) {link}",1
4964,#SXSW #Google Saving Drivers Time and Fuel {link} #seo #sem #googlemaps #mobile #topnews,2
7281,Anyone know where I can buy a waterproof ipad case/pouch in Austin? #sxsw,1
3984,Come check out @mention iPad App demos at #ARM's #SXSWparty on Mon! {link} #SXSW #SXSW2011,2
375,ÛÏ@mention Black or white iPad?  #sxsw #iPad2Û that is the question....,1
4773,"&quot;@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link}  #sxsw&quot; @mention",1
2184,&quot;I have my iPhone and @mention - Paul Reubens #sxsw,1
4248,In a really long line to get into the ACLU/Google party. Not sure I can wait this out. #sxsw,2
6511,RT @mention RT @mention Apple Opening Temporary iPad 2 Store to Handle #SXSW Demand {link},1
7241,Checking out Q&amp;A With Google &amp; Bing On Website Ranking at #SXSW #qagb,1
2164,"Great location choice, and nice timing for iPad2 launch: #Apple, #HP 'popping' in for #SXSW {link}",2
4476,"Grouped{in} guy: &quot;Do you have an iPhone, iPad, or iPod touch?&quot; Me: &quot;All of those.&quot; (I had the decency to blush, at least.) #sxsw",1
